url_length,domain_length,path_length,num_dots,num_hyphens,num_subdomains,has_https,has_ip,has_at_symbol,num_special_chars,digits_in_domain,suspicious_tld,has_login,has_verify,has_secure,has_account,has_update,has_query,label
32,11,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
33,13,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
27,10,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
72,24,14,1,0,1,0,0,0,5,0,1,0,0,1,0,1,1,1
63,43,12,6,0,6,1,0,0,1,0,0,0,1,0,0,1,0,1
62,41,14,6,0,6,0,0,0,1,0,0,0,1,0,0,0,0,1
35,13,15,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
23,10,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
26,10,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
65,41,17,3,2,3,0,0,0,1,0,1,0,1,0,0,0,0,1
26,10,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
28,15,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
36,11,9,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
22,6,8,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
28,14,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
33,14,12,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
27,13,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
58,36,14,3,2,3,1,0,0,1,0,1,0,0,1,0,1,0,1
59,36,15,1,3,1,1,0,0,1,0,0,0,0,0,1,0,0,1
23,10,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
94,45,15,7,0,7,0,0,0,5,0,1,1,1,0,1,0,1,1
21,8,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0
26,13,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
38,18,4,3,0,3,1,0,0,3,0,0,0,0,0,0,0,1,0
31,10,6,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
30,17,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
47,26,14,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1
30,17,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
74,25,14,3,0,3,1,0,0,5,0,1,0,0,1,0,0,1,1
64,39,17,3,2,3,1,0,0,1,0,1,0,0,0,0,1,0,1
25,12,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
58,38,12,1,2,1,1,0,0,1,0,1,0,0,0,0,1,0,1
33,17,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
28,14,6,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
63,45,11,4,2,4,0,0,0,1,0,1,1,0,0,0,0,0,1
89,40,15,4,2,4,0,0,0,5,0,1,0,0,1,1,0,1,1
27,10,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
34,10,8,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
36,15,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
27,11,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
26,13,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
30,14,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
33,12,14,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
46,24,15,1,2,1,0,0,0,1,0,1,1,1,0,1,0,0,1
34,10,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
30,14,8,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
26,13,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
21,9,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
33,13,13,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
26,10,8,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
40,13,20,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
28,14,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
64,44,13,2,0,2,0,0,0,1,0,1,1,1,1,0,0,0,1
29,17,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
36,14,6,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
55,33,15,3,0,3,0,0,0,1,0,1,0,0,0,1,0,0,1
26,17,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
78,57,14,7,0,7,0,0,0,1,0,1,0,1,1,0,0,0,1
88,39,15,2,0,2,0,0,0,5,0,1,1,0,0,1,0,1,1
26,12,6,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
59,38,14,3,2,3,0,0,0,1,0,1,0,0,0,0,1,0,1
55,33,15,5,0,5,0,0,0,1,0,1,1,0,0,0,0,0,1
36,15,14,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
71,47,17,6,0,6,0,0,0,1,0,1,0,0,0,1,1,0,1
90,40,15,5,0,5,1,0,0,5,0,0,0,0,1,0,0,1,1
85,35,15,3,2,3,1,0,0,5,0,1,0,1,0,1,1,1,1
87,37,15,3,2,3,1,0,0,5,0,0,0,1,0,1,0,1,1
32,16,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
51,30,14,4,0,4,0,0,0,1,0,1,1,0,0,1,0,0,1
82,33,14,3,0,3,1,0,0,5,0,1,0,0,0,0,0,1,1
27,13,6,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
24,7,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
34,13,14,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
28,15,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
59,36,15,4,0,4,1,0,0,1,0,1,0,1,0,1,0,0,1
77,55,15,7,0,7,0,0,0,1,0,1,0,0,1,0,1,0,1
60,38,15,5,0,5,0,0,0,1,0,1,0,0,0,0,0,0,1
67,44,15,6,0,6,1,0,0,1,0,1,0,0,0,1,1,0,1
26,10,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
61,39,15,4,2,4,0,0,0,1,0,1,0,1,1,0,0,0,1
84,35,15,2,0,2,0,0,0,5,0,0,0,0,0,0,0,1,1
49,27,15,2,2,2,0,0,0,1,0,0,0,1,0,1,0,0,1
68,47,14,3,2,3,0,0,0,1,0,1,1,0,1,0,1,0,1
89,39,15,4,0,4,1,0,0,5,0,0,0,0,0,0,0,1,1
34,14,13,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
66,45,14,5,0,5,0,0,0,1,0,1,0,0,1,0,1,0,1
30,10,4,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
35,13,6,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
23,11,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
20,11,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
24,11,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
59,35,17,5,0,5,0,0,0,1,0,1,0,0,0,0,0,0,1
32,11,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
53,31,15,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1
25,9,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
88,40,13,5,0,5,1,0,0,5,0,1,1,0,1,0,0,1,1
33,17,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
34,13,14,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
56,35,13,5,0,5,1,0,0,1,0,1,1,0,1,0,0,0,1
71,26,11,3,0,3,0,0,0,5,0,0,1,0,1,0,0,1,1
97,47,15,6,0,6,1,0,0,5,0,1,0,0,0,1,0,1,1
82,34,14,1,0,1,0,0,0,5,0,1,0,1,1,0,1,1,1
68,50,11,6,0,6,0,0,0,1,0,1,1,1,0,0,0,0,1
29,15,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
26,13,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
93,46,12,3,2,3,1,0,0,5,0,1,0,0,0,0,1,1,1
30,10,4,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
31,15,8,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
86,37,15,3,2,3,0,0,0,5,0,1,0,1,0,1,1,1,1
101,50,17,7,0,7,0,0,0,5,0,1,0,1,0,1,0,1,1
67,45,15,6,0,6,0,0,0,1,0,1,0,1,1,1,0,0,1
30,17,5,4,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0
96,47,15,4,2,4,0,0,0,5,0,0,0,0,0,0,0,1,1
25,11,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
31,15,1,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
29,9,4,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
60,39,13,3,2,3,1,0,0,1,0,1,1,1,1,0,0,0,1
93,43,15,5,0,5,1,0,0,5,0,1,1,1,0,1,0,1,1
37,13,8,1,0,1,1,0,0,3,0,0,0,0,0,1,0,1,0
77,28,15,4,0,4,0,0,0,5,0,1,0,1,1,1,0,1,1
35,14,14,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
80,34,11,4,0,4,1,0,0,5,0,1,1,0,1,0,0,1,1
34,14,13,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
55,35,13,5,0,5,0,0,0,1,0,1,1,0,1,0,0,0,1
88,41,13,5,0,5,0,0,0,5,0,1,1,0,1,0,0,1,1
63,44,12,3,2,3,0,0,0,1,0,1,0,0,0,1,1,0,1
30,17,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
35,13,15,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
61,39,15,2,2,2,0,0,0,1,0,1,0,1,0,1,0,0,1
74,56,11,6,0,6,0,0,0,1,0,1,1,0,0,0,0,0,1
26,12,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
23,10,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
78,28,15,1,2,1,1,0,0,5,0,1,0,1,0,1,1,1,1
62,43,12,2,0,2,0,0,0,1,0,1,0,1,0,0,1,0,1
91,42,15,3,2,3,0,0,0,5,0,0,0,1,0,0,0,1,1
37,14,16,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
27,11,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
37,15,6,2,0,2,1,0,0,3,0,0,1,0,0,0,0,1,0
35,15,13,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
37,15,6,2,0,2,1,0,0,3,0,0,1,0,0,0,0,1,0
24,10,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
32,12,13,3,0,3,0,1,0,1,9,0,1,0,0,0,0,0,1
25,12,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
72,49,15,5,0,5,1,0,0,1,0,1,0,0,0,0,0,0,1
27,10,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
61,40,14,5,0,5,0,0,0,1,0,1,0,0,0,1,0,0,1
26,12,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
58,39,11,3,2,3,1,0,0,1,0,1,1,0,0,0,0,0,1
25,13,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
84,34,15,3,2,3,1,0,0,5,0,1,0,1,0,0,0,1,1
27,10,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
58,36,15,3,2,3,0,0,0,1,0,0,0,0,0,0,1,0,1
31,14,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
26,14,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
27,13,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
53,33,13,4,0,4,0,0,0,1,0,1,1,0,1,0,1,0,1
34,13,14,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
22,10,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
42,18,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
91,42,15,4,2,4,0,0,0,5,0,1,0,1,0,0,0,1,1
30,14,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
55,31,17,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,1
29,13,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
87,37,15,1,0,1,1,0,0,5,0,1,0,1,0,1,0,1,1
43,22,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
88,38,15,4,0,4,1,0,0,5,0,1,0,0,1,0,0,1,1
87,39,14,4,2,4,0,0,0,5,0,0,1,0,0,0,0,1,1
21,12,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
80,56,17,4,2,4,0,0,0,1,0,1,0,0,0,0,0,0,1
60,37,15,1,3,1,1,0,0,1,0,1,0,0,0,0,0,0,1
57,34,15,3,2,3,1,0,0,1,0,1,0,1,1,1,0,0,1
29,13,8,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
92,43,14,5,0,5,1,0,0,5,0,0,0,0,0,0,0,1,1
30,13,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
31,14,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
61,40,14,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1
93,44,15,6,0,6,0,0,0,5,0,1,0,1,1,1,0,1,1
30,17,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
24,7,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
60,38,15,4,0,4,0,0,0,1,0,1,0,0,0,1,0,0,1
32,9,8,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
69,46,15,5,0,5,1,0,0,1,0,1,0,0,0,1,0,0,1
38,21,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
27,11,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
80,31,14,4,0,4,1,0,0,5,0,0,0,0,0,0,0,1,1
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0
65,46,12,3,2,3,0,0,0,1,0,1,1,0,0,0,1,0,1
99,52,13,6,0,6,0,0,0,5,0,1,1,0,1,0,0,1,1
22,9,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
65,43,15,3,2,3,0,0,0,1,0,1,0,0,0,1,0,0,1
31,6,9,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
60,38,15,2,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1
36,15,14,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
60,38,15,3,2,3,0,0,0,1,0,0,0,1,1,1,0,0,1
32,15,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
49,30,12,4,0,4,0,0,0,1,0,1,0,0,0,0,1,0,1
30,14,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
60,38,15,2,3,2,0,0,0,1,0,1,0,0,0,0,0,0,1
29,13,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
29,9,4,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
67,47,13,4,2,4,0,0,0,1,0,1,1,0,1,0,1,0,1
42,18,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
36,14,6,2,0,2,1,0,0,3,0,0,1,0,0,0,0,1,0
30,16,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
40,16,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
27,10,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
87,38,15,3,2,3,0,0,0,5,0,0,0,0,0,1,1,1,1
32,10,6,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
36,19,9,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
26,13,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
28,11,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
32,15,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
26,9,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
63,39,17,3,2,3,0,0,0,1,0,1,0,0,1,1,0,0,1
38,14,8,2,0,2,1,0,0,3,0,0,0,0,0,1,0,1,0
60,38,14,4,0,4,1,0,0,1,0,0,0,0,1,0,1,0,1
30,14,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
80,30,15,3,0,3,1,0,0,5,0,0,0,0,0,0,0,1,1
79,29,15,4,0,4,1,0,0,5,0,1,0,0,0,1,0,1,1
34,13,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
46,23,15,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1
35,13,15,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
36,15,5,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
60,36,17,3,2,3,0,0,0,1,0,0,0,0,0,0,1,0,1
19,6,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
28,16,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
27,13,6,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
32,15,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
57,39,11,5,0,5,0,0,0,1,0,1,1,1,0,0,0,0,1
54,30,17,4,0,4,0,0,0,1,0,0,0,0,1,0,1,0,1
32,11,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
32,16,8,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0
86,36,15,4,0,4,1,0,0,5,0,1,0,0,0,1,1,1,1
29,13,8,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
45,21,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
66,44,15,5,0,5,0,0,0,1,0,1,0,1,0,0,0,0,1
22,10,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
30,16,6,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
26,10,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
34,21,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
28,12,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
23,10,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
62,40,15,4,2,4,0,0,0,1,0,1,0,0,1,0,0,0,1
23,11,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
19,7,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
84,39,11,5,0,5,0,0,0,5,0,1,1,0,0,0,0,1,1
34,14,13,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
35,13,6,2,0,2,1,0,0,3,0,0,1,0,0,0,0,1,0
65,47,11,6,0,6,0,0,0,1,0,0,1,0,0,0,0,0,1
25,12,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
91,42,15,3,2,3,0,0,0,5,0,1,0,0,0,1,0,1,1
91,42,15,4,2,4,0,0,0,5,0,1,0,0,0,1,0,1,1
26,10,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
63,41,15,5,0,5,0,0,0,1,0,1,0,1,0,0,0,0,1
39,15,17,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
87,40,12,3,2,3,1,0,0,5,0,1,0,0,0,0,1,1,1
30,16,6,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
30,14,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
35,13,15,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
61,40,14,4,0,4,0,0,0,1,0,0,0,0,1,0,1,0,1
80,32,14,2,2,2,0,0,0,5,0,1,0,0,1,0,1,1,1
30,13,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
53,31,15,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1
40,13,20,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
33,13,13,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
40,15,9,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
30,13,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
34,20,6,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
23,11,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
87,38,15,3,2,3,0,0,0,5,0,1,0,1,0,1,0,1,1
24,11,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
25,9,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
65,43,15,3,2,3,0,0,0,1,0,1,0,0,1,0,0,0,1
25,9,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
29,17,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
63,42,14,4,2,4,0,0,0,1,0,1,0,0,0,0,1,0,1
26,10,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
94,43,17,4,2,4,0,0,0,5,0,1,0,1,0,1,0,1,1
31,15,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
32,13,12,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
25,11,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
52,29,15,3,0,3,1,0,0,1,0,1,0,0,0,0,1,0,1
27,14,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
26,12,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
72,49,15,6,0,6,1,0,0,1,0,1,0,0,0,1,0,0,1
27,18,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
42,18,8,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
20,6,6,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
92,44,13,3,2,3,1,0,0,5,0,1,1,0,1,0,0,1,1
36,15,14,3,0,3,0,1,0,1,12,0,1,0,0,0,0,0,1
26,10,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
33,16,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
38,14,9,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
85,38,12,3,2,3,1,0,0,5,0,1,0,0,0,0,1,1,1
90,41,15,3,2,3,0,0,0,5,0,1,0,1,0,1,1,1,1
36,13,16,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
63,41,14,3,2,3,1,0,0,1,0,1,0,0,0,0,1,0,1
45,21,8,3,0,3,1,0,0,3,0,0,0,0,0,0,0,1,0
24,8,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
29,13,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
34,14,4,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
93,46,12,6,0,6,1,0,0,5,0,1,0,0,0,0,1,1,1
34,14,13,3,0,3,0,1,0,1,11,0,1,0,0,0,0,0,1
84,35,15,3,2,3,0,0,0,5,0,0,0,1,0,0,0,1,1
38,13,9,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
39,22,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
71,49,15,4,2,4,0,0,0,1,0,1,0,1,0,1,0,0,1
28,15,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
32,15,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
35,11,17,3,0,3,0,1,0,1,8,0,1,0,0,0,0,0,1
30,17,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
55,35,13,3,2,3,0,0,0,1,0,1,1,0,1,0,1,0,1
22,6,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
20,6,6,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
30,18,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
79,30,15,3,0,3,0,0,0,5,0,1,1,0,0,1,0,1,1
18,6,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
46,27,12,4,0,4,0,0,0,1,0,1,0,1,0,0,1,0,1
31,11,4,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
50,27,15,1,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1
86,40,12,5,0,5,0,0,0,5,0,1,0,1,0,0,1,1,1
27,13,6,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
37,12,9,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
31,11,13,3,0,3,0,1,0,1,8,0,1,0,0,0,0,0,1
22,6,8,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
59,36,15,5,0,5,1,0,0,1,0,1,0,1,1,0,0,0,1
32,16,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
97,48,15,4,2,4,0,0,0,5,0,1,0,1,0,1,0,1,1
26,10,8,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0
34,12,6,1,0,1,1,0,0,3,0,0,1,0,0,0,0,1,0
31,11,4,2,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0
24,11,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
26,12,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
66,45,14,6,0,6,0,0,0,1,0,1,1,1,1,0,1,0,1
84,35,15,3,2,3,0,0,0,5,0,1,0,1,0,1,1,1,1
35,13,6,1,0,1,1,0,0,3,0,0,1,0,0,0,0,1,0
62,40,15,4,2,4,0,0,0,1,0,1,0,0,0,0,1,0,1
26,17,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
29,13,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
16,7,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
73,23,15,3,0,3,1,0,0,5,0,1,1,0,0,0,0,1,1
35,13,15,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
29,15,6,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
58,36,15,1,3,1,0,0,0,1,0,1,0,0,0,1,1,0,1
34,13,14,3,0,3,0,1,0,1,10,0,1,0,0,0,0,0,1
29,16,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
65,42,15,5,0,5,1,0,0,1,0,1,0,1,0,0,0,0,1
67,44,15,6,0,6,1,0,0,1,0,1,0,1,0,0,0,0,1
58,34,17,3,2,3,0,0,0,1,0,0,1,0,0,0,0,0,1
32,16,8,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0
38,17,6,1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
23,11,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
73,51,15,6,0,6,0,0,0,1,0,1,0,1,0,1,0,0,1
68,48,13,2,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1
62,40,15,6,0,6,0,0,0,1,0,1,1,0,0,1,0,0,1
60,41,12,4,2,4,0,0,0,1,0,1,0,0,0,0,1,0,1
28,15,5,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
56,34,15,3,2,3,0,0,0,1,0,1,0,1,0,1,1,0,1
28,11,9,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
35,18,9,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
30,14,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
